x,y
albert bad rubbish albert,0
,1
friendship,1
ronald,1
,1
,1
,0
rubbish,1
bad,0
,1
florinda stewart florinda stewart,1
dumb,0
atrocious cheap,0
bad budget budget bad cgi budget budget budget budget,0
nonsensical poorly,0
,1
,1
unoriginal,0
,1
90,0
awful,0
poitier barbara poitier fake,0
,1
,1
awful pathetic,0
,0
,1
,0
stupid stupid cgi awful cgi bad cheesy,0
dumb,0
,1
,1
boring budget,0
stupid pg13 pg13 awful fake cheesy lame,0
bad awful waste,0
bad pointless 90 bad bad bad bad,0
,0
ripped budget worse bad,0
,1
barbara laughable,0
,0
,1
jonathan crappy bad cheesy crap,0
cgi crap,1
captures,1
bad budget waste,0
waste,0
budget gonna poorly,0
,0
,0
,1
captures,1
horrible stupid,0
,0
,0
,1
lansbury,1
,0
,1
,0
excuse waste bin eat,1
garbage pile bad cgi bad,0
,0
suck,1
,1
excuse awful cheesy gonna gonna,0
amateurish bad dumb,0
boring meaningless waste,0
,1
cheap,0
awful cheesy pathetic bad waste,0
sht,0
,1
portrait,1
cheap,1
awful,0
dumb,0
,1
suck,0
friendship vera vera vera vera vera vera vera friendship vera worse vera jonathan vera bad bad,1
bin,0
eat 90,1
,1
bad,1
holes,0
stupid boring stupid waste,0
,0
,0
,0
laughable bad bad stupid,0
fake fake awful frances,1
bad bad,0
plain,0
junk bad,0
,1
watson rupert everett budget watson,0
,1
bad cheap bad bad poorly,0
,1
bad horrible,1
unfunny renting,0
bad bad bad,0
jonathan jonathan,1
,1
,0
bad,1
lame,1
,1
,0
bad boring budget,0
,1
plain gonna laughable bad,0
snakes,1
fake,1
bad horrible horrible,0
bad,1
philip,1
amateurish,0
lame bad bad bad bad,0
,1
eaten ripped awful boring eat,0
bergen,1
,0
,1
plain,1
pointless,0
bad,0
poorly bad,0
bad,0
newman alexander,1
,1
,1
pathetic,1
suck,1
cheesy plain stupid eaten cheesy cheesy worse nonsensical,0
bad bad,1
friendship,0
architect rowlands rowlands,1
,1
,1
cheap cheap,0
wasting awful dung bad awful bad worse horrible,0
playwright bin playwright bad,0
,1
frances,1
,1
horrible,0
,1
sht,0
bad,0
,0
,1
dumb stupid dumber dumber stupid plain,0
bad,1
crap,1
pointless stupid ugh sucked pointless,0
,1
lansbury lansbury lansbury,0
,1
,1
horrible wasting worse,0
bad atrocious bad bad,0
sheridan bad worse sheridan sheridan,1
waste 210 rubbish,0
budget,1
bad horrible crap,0
,1
bad bad sucked,0
understated,1
eat,0
bad bad bad bad bad bad bad bad bad bad bad bad,1
,0
friendship,1
,1
waste horrible horrible stupid crap budget crap pile dung,0
,0
portrait,1
,0
bad sucked crap bad crap,1
,1
bad excuse wasting,0
ripped,1
,1
bad,1
gifted,1
crap barrel,1
crap bother,1
,1
,0
90 boring,0
horrible,1
worse,1
,1
sucked dumb lame horrible waste,0
holes,1
bad,1
,1
bad boring awful toilet bad boring bother worse,0
jacques puke,1
,1
bad unfunny pathetic stupid bad,0
bad bad plain fake,0
novak,1
,1
budget suck,1
bad bad,1
worse,0
otto vulnerability poitier unwatchable poitier,1
budget,0
pathetic bad stupid,0
worse worse 010,0
carole carole stupid,1
,1
newman gertrude newman newman,1
bad youthful,1
bad,0
friendship pointless boring pointless pointless,0
awful boring,0
boring,0
alexander alexander alexander,1
,1
eat,0
bad plain,1
,0
playwright friendship,1
excuse,1
bad,1
philip pile bad,0
lame bad,0
,1
pile,0
budget,1
110 stupid sucked lame,0
bad,0
junk eat eat,0
budget,1
,1
alfre woodard,1
bad bad,0
,0
18th 18th 18th stupid,0
,1
bad bad,0
boring bad,0
worse poorly,0
,1
,1
,0
,1
bad,1
,0
ronald colman colman veidt worse,1
,1
,1
bad,1
,1
bad bad bad,1
friendship,1
,1
,0
awful waste,0
,1
crappy worse,1
,0
fiennes budget,1
waste incoherent laughable filler,0
,1
alfred,1
worse bad,0
waste boring,0
cheap horrible,0
,1
cheesy bad bad bad waste bad,0
,0
waste cheesy,0
bad bad cheap,0
poorly budget poorly gonna bad cheezy boring cheezy bad bad bad bad bad bad,0
bad,1
worse fake,0
,1
alfred awful philip everett rita 210,0
,1
eat bad,0
carroll gifted carroll carroll,1
albert,0
,1
horrible ripoff cheap suck budget barrel,0
bad waste zombies zombies zombies zombies zombies eat bad,0
worse,0
,1
,1
dumb,1
,1
rupert everett rupert rupert,1
mins,1
,1
friendship,1
friendship pointless,1
,0
,0
cheap bad budget crap,0
ripoff,0
,1
filler,1
rubber awful bad ruth excuse awful waste bad ripped worse boring,0
crap pathetic worse cheap cheap sucked,0
,1
excuse plain,0
,1
,1
,1
lame holes,0
crap bad bad,1
90 bad puke fart gonna puke fake puke 90 bad stupid,0
zombies poorly budget cgi awful bad,0
,0
,0
friendship captures,1
rita rita,0
cheap dumb bad,1
fooled bad bad cheap bad bad,0
,0
,1
,1
,1
,0
,1
grahame cheap,1
bad,1
,1
,1
,1
,1
,1
,1
awful amateurish,0
,1
waste,0
horrible junk horrible,0
stupid,1
,1
,1
incoherent,1
turd bad,0
,1
bad,1
,1
,0
,1
worse cheesy,0
illogical,0
,0
,1
,0
poorly bad laughable,0
,1
,1
,0
cardboard bad,0
sucks horrible wasting,0
barbara cheesy,0
bad,1
budget budget,1
,0
cheap,0
,1
bad camcorder bad bad,0
,1
bad bad,1
bad,1
pathetic pathetic,0
unwatchable bad bad lame,0
,0
,1
bad awful,0
,0
cgi budget,1
,0
,1
carroll budget,1
plain zombies,0
vulnerability,0
poorly atrocious,0
,0
,1
,1
budget,1
,1
vomit barbara stupid,0
architect,1
bad plain worse,0
,0
dumb,1
crap sht,0
,1
,1
crap crap,0
,1
,1
bad cheap cardboard laughable,0
boring boring,0
awful poorly,1
boring waste,0
,1
,1
bad eat,0
bad costs stink,0
,1
,0
snakes,1
awful bad bother,0
bad awful bother fake cardboard mindless bad,0
,1
,1
garbage,1
,1
cheap,1
,1
bad holes ripoff,0
dumb laughable,1
sucks suck bad garbage sucks,0
,1
poorly cheesy costs,0
bad bad,1
ripped cheap,0
,1
horrible dumb worse 210,0
pile,0
bad plain boring stupid plain suck,0
,1
,0
,1
,0
pointless,0
,1
bad crap,1
,1
poorly laughable bad unwatchable,0
,1
lame lame,0
,1
,1
,0
cgi,0
,0
210,0
,1
worse,1
,1
stupid bad stupid unimaginative,1
cheesy,1
,0
zombies,1
,1
,1
horrible cheesy,0
,1
meaningless,0
barrel,0
awful,1
crap,0
,0
bad bad,0
,0
,1
,1
,0
poorly,0
boring excuse poorly,0
,1
,1
bad excuse,0
crap worse,0
,1
unfunny worse costs,0
,1
,0
,1
laura laughable,1
waste,0
,1
bin,1
,0
rita du otto jerome gershwin cgi rita longsuffering,1
pointless bad bad,0
stupid,1
bad laughable awful awful,0
alfred newman,1
bad bad,1
waste,0
,1
bad eaten holes,0
stupid,0
110,1
alfred newman,1
,0
,1
crap lame,0
,0
,1
plain costs,0
budget horrible horrible horrible horrible,0
,1
pathetic horrible,0
,1
,1
,1
excuse horrible boring stupid,0
,1
awful cheap boring,0
stupid amateurish,0
poorly pathetic budget excuse bad,0
dumb,1
bad,0
,1
bad,0
bad worse budget,0
cgi cgi cgi,1
fake bad,0
barbara,0
,1
,1
waste bother,0
,0
boring boring laughably boring boring,0
,1
albert finney,1
cheesy cheesy eat,1
poorly lame horrible,0
bad bad laughable ripoff,0
,1
excuse stupid laughably,0
rupert,1
holes pathetic pathetic,0
bad lame bad awful,0
crap rubbish waste 110,0
alfred bad philip,1
budget,0
budget,1
,1
pathetic,0
,1
,0
albert,1
errol flynn errol flynns errol flynn,0
stupid,1
horrible bad laura newman,0
,0
worse,1
,1
,1
boring bad,0
crap fake morons,0
bad,0
,1
,1
margaret cardboard waste,1
boring kidding horrible poorly bad worse bad,0
,1
junk,1
meaningless,1
pathetic nonsensical bad junk bad,0
,0
,0
snakes,1
poorly loyalty,0
awful horrible bad waste,0
horrible bad bad bad,0
captures,1
,0
,0
bad bad bad bad stupid bad,0
,1
laura,1
pathetic waste waste rubbish,0
loyalty,1
bad bad bad bad bad boring,0
stupid,0
,0
,0
bad boring cheesy pathetic cgi,0
bad bad bad,0
,1
holes lame stupid,0
,1
,1
,1
,1
cheesy,1
garbage,1
poorly,0
unfunny cheap fooled,1
holes waste,0
boring,0
,1
,1
bad,0
bad horrible ripoff worse horrible stupid horrible ripped bad,0
,1
,1
,1
dumb stupid dumb,1
,1
cgi lame bad junk awful cgi fake bad,0
cringing ugh pathetic,0
capturing liu,1
,1
,0
90,1
,1
,0
budget,0
,1
horrible incoherent bad,0
,1
,1
fastforward awful awful,0
stupid stupid awful,0
,1
horrible 110,0
,1
,1
ronald,1
,0
,1
loyalty,1
bad,1
,0
boring boring,0
awful unfunny crap awful garbage,0
bad awful plain stupid bad,0
,1
,1
dumb boring pg13 crap,0
,1
,1
,1
bad boring rita rita rita boring budget budget budget budget,0
horrible,1
lionel sheridan,1
budget,1
davenport,1
bad bad bad dumb,0
laughable,0
waste,1
plain awful bad bad bad bad cardboard bad,0
holes plain waste,0
boring,0
,1
,1
bad waste,0
,1
sht sht,0
laughable eat,1
horrible bad friendship bad,0
bad suck bad bad bad horrible,1
,0
budget,1
excuse dumber,0
bad bad bad,0
vulnerability,1
,1
bad cheesy,1
denis poorly,0
,0
,1
horrible bad,0
,1
,1
ronald jonathan fake pile ronald rita longsuffering,1
sucks sucks suck horrible crap renting,0
,1
friendship,1
bad,1
budget understated,1
bad boring stupid stewart horrible bad lame pointless,0
toilet eat,0
awful bad,0
renting turd worse crap bad sucked,0
boring,0
,1
lansbury,1
watson rupert everett watson stupid,1
,1
waste,0
,1
crap boring,0
poorly plain bad bad,0
,1
bad,0
renting cheap crap,0
,1
budget,0
lame,0
boring,1
budget boring lame awful cgi cheesy,1
boring bad,0
awful crap,0
,0
bad boring boring,0
boring pointless,0
bad worse cardboard bad cardboard horrible cheap,0
,1
,1
bad,1
bad,0
renting bad bad,1
alfred portrait postwar,1
,1
,1
,0
jonathan rupert everett,1
toilet worse,0
bad boring poorly,0
everett,1
stewart stewart stewart,1
bad dumb boring boring stupid,0
bad bin,0
bad,1
,0
worse,1
,1
garbage meaningless bad bad,0
,1
bad bad,0
laura,1
bad awful,0
awful,0
,1
,1
eat,1
tomatoes,1
lame ghoulies ghoulies poorly fake ghoulies lame lame ghoulies ghoulies ghoulies,0
bad bad suck barrel uwe albert awful bother poorly cheap stupid boring boring boring,0
kidding,0
,1
,1
,1
bad bad horrible,1
awful incoherent boring boring bad,0
90 bad stupid stupid pathetic unoriginal,0
bother cheesy wasting worse snowballs snowballs junk cheap,0
bad bad,1
budget olivia boring,0
plain stupid,1
,1
,1
bother,1
plain stupid stupid stupid poorly waste,0
fooled bad,0
,1
,0
bad,1
rubbish,0
bad,0
steaming bad stupid dumber bad bad garbage,0
worse bad bad bad cheap holes cheap,0
waste pathetic,1
,1
bad bad bad bad worse,0
dumb,1
boring waste,0
pointless bad bad bad,0
rupert rupert friendship,1
,0
bad,1
,0
,0
,1
worse,1
,1
,1
,1
,1
waste,0
bad poorly lame,0
,1
,0
stupid stupid bad bad bad boring,0
,1
,1
boring boring,1
,1
,1
steaming pile pathetic garbage,0
,0
,1
unfunny bad,0
,0
,0
,0
bad,0
loyalty worse,0
margaret bad,1
cheap horrible,0
,1
,0
boring rubbish,0
horrible friendship,1
boring,1
boring,0
90 friendship,1
,1
elegance,1
ugh,0
,1
boring,0
stupid awful unfunny stupid 010,0
lame stupid lame lame lame bad bad pointless stupid boring,0
awful pathetic bad,0
,1
bad plain,1
,1
portrait,1
,1
,1
bad,1
stupid crap,0
bad awful bad bad waste waste,0
,0
bad boring,0
,1
bad,0
,1
waste 210,0
vera bad awful bad horrible lansbury excuse lansbury,0
crap,0
ripped friendship,0
,1
,0
,0
,1
carole lombard carole lombard,0
dumb,1
bad,1
waste captures holes playwright bad cgi cgi cheap amateurish,0
bad pathetic bad,0
,1
plain,0
loyalty,1
,1
,1
worse poorly,0
dumb dumb,1
horrible boring horrible,0
,0
bad pointless boring,0
horrible bad,0
,1
fooled,1
bad worse cheap cheap cheap cheap,0
bad awful,0
otto understated,1
gonna,1
,1
horrible pathetic excuse budget waste cheesy bad,0
,0
fooled barbara,1
stupid stupid stupid,1
awful excuse laughably bad bad,0
worse,0
bad fastforward crap waste bad,0
vera,1
,1
bad,1
stupid horrible bad bad stupid laughable,0
rita rita jerome otto rita rita rita,1
,1
,1
bad,0
,1
,1
unoriginal boring,0
stupid crap stupid boring waste wasting eat budget budget excuse cheap crap,0
cary ullman,1
bad,0
cary ullman,1
,0
worse bad junk,0
mins mins mins mins mins,0
,0
,1
dumb bad,0
sucked stupid,0
amateurish bad loyalty architect,0
bad bad,0
bad excuse bad costs,0
,1
bad ella watson ella costs excuse,0
,1
novak novak,1
budget barbara stanwyck stanwyck stanwyck stanwyck stanwyck carroll,1
stupid stupid,1
,1
awful boring stupid cheesy dumb boring dumb,0
budget,0
holes excuse holes,1
poorly pathetic suck dumb morons sucked suck bad crappy stupid crap dumb stupid crap,0
,1
amateurish,0
kidding architect crap,0
alexander,1
holes,0
cgi bin cgi amateurish,0
,1
lame worse unoriginal unoriginal costs,0
pointless boring lame swearing,0
eat laura jonathan eat,0
,1
bad poop,0
poorly waste,0
,1
plain,1
bad friendship,1
dumb,0
snakes waste 90 stupid awful awful awful snakes cgi bad,0
bad crap crap,0
waste crappy gonna,0
,1
,0
,1
worse,0
,1
stupid stupid bad victoria stupid 0,0
,0
gifted,1
,0
bad,0
bad,1
newman bad,0
,0
ripoff,1
boring,0
bad dumb,0
,1
crap sucked,0
bergen holes,1
,1
,1
,1
budget,1
,1
,1
gifted,1
worse 0,0
boring,0
padding cgi budget renting budget,0
holes rubbish,0
worse stupid waste bad unfunny bad,0
,0
fake,1
bad cheap bad worse cheap,0
worse,0
sucks,0
,0
,1
,1
,0
ripped bad,0
bad boring,1
holes budget,0
,1
,1
lame bad,0
,1
margaret,1
,0
,1
bad cgi bad,0
stupid,0
,0
,1
bad,0
bad bad bad pathetic sucks,0
,1
,1
cheap budget lame bother renting bin bad,0
unfunny lame,0
plain,1
alexander,1
boring awful crap,0
,1
,1
,0
,1
christie christie christie christie christie christie christie,1
worse,0
cheap waste,0
bad,0
,1
awful amateurish boring boring poorly bad suck bad poorly,0
,1
dumb crap boring stupid boring rubbish,0
rubbish,1
cheesy horrible bad boring budget bad,0
worse awful,0
,0
dumb dumber,1
boring boring,0
waste,0
frances,1
boring boring,0
lame cheesy stupid stupid,0
victoria,0
bad plain,0
,1
210,0
horrible junk bad stupid bad,0
dumb stupid dumber dumber stupid plain,0
,0
dumb,0
,0
,1
,0
,0
budget,0
bad waste,0
ripped,0
waste,0
pathetic awful waste,0
atrocious,0
awful,0
olivia,1
bad,1
bad,0
,1
mins,0
boring bad bad,0
,0
,1
bad lame waste,0
friendship jacques,1
stupid waste stupid cheap dumb stupid,0
pathetic poorly,0
boring waste,0
,1
poorly boring garbage,0
,1
cheesy cheesy,0
cheap cheap,1
,1
architect costs denis contribution,1
,0
,1
pathetic bad worse zombies holes zombies pointless bad,0
,0
,1
bad boring bad waste,0
dung,0
ripped,0
incoherent stupid,0
bad,1
,0
18th understated,1
garbage cheesy bad crap budget,1
,1
cheap 90 worse 90 sucks sucks,0
amateurish,0
cheap,0
,1
,1
poitier poitier,1
unoriginal bad bad,0
,0
,1
boring,0
worse,0
bad,0
budget,1
bad,1
bad 90 bad,0
boring cgi boring,1
boring horrible worse bad,0
,1
,1
pathetic suck,0
bad,1
bad,0
excuse,1
,1
bad bad,1
bad waste,0
junk,0
worse,0
everett,1
,0
bad albert,1
,1
ava,1
waste bad bad pathetic bother waste bad bad pathetic bother waste bad bad pathetic bother,0
,1
,1
pathetic,0
uwe uwe,0
budget,1
crap,1
,0
bad,1
,1
poorly costs,0
stewart,0
jerome,1
alexis,1
bad fake,0
,1
bad,1
,1
,1
bad waste sht,0
,1
,1
cheap fake poorly,0
,1
,1
,1
,0
,0
alfred,1
captures,1
dung,1
budget horrible,0
,1
bad,0
,0
,1
worse toilet bad bad worse,0
boring,0
,0
crap stupid stupid plain garbage costs,0
crap bad stewart junk,0
,1
waste,1
boring boring cheap boring bad horrible worse bad,0
bad,0
,0
,1
ripoff,0
philip,1
,1
,1
,1
budget bad,0
alexander portrait,1
bother laughably,0
bad bad bad fake,0
,0
,0
,1
irene,0
,1
stupid,0
dumb,0
captures captures cheap,1
boring,1
boring,1
,0
,1
plain,1
bad cheap,0
,0
,1
holes,1
,1
,1
,1
excuse,0
,1
philip,1
,0
bad bad bad,0
,1
pathetic stupid pathetic budget,0
padding,0
holes,1
bad bad ripped,0
olivia laughably budget budget newman olivia,0
,0
pathetic worse pathetic ripoff,0
,1
,0
,1
bad,0
,1
bad,0
,1
bad,1
waste wasting,0
,1
bad,1
,1
,1
bad,1
,0
,1
,1
plain,0
plain plain,1
,1
bad,1
,1
horrible toilet,0
powell powell powell powell powell powell horrible powell holes,1
budget,0
horrible margaret margaret junk worse barbara margaret fake horrible awful boring waste,0
,1
meaningless,0
,1
vibrant,1
,0
,1
denis rubbish costs,0
horrible,0
poorly,1
,1
bad bad,0
newman laura gertrude capturing,1
zombies cheap laughable zombies laughable zombies 0,0
albert albert,1
bad junk waste,0
,1
cary,1
fake stupid,1
bad ronald gonna,0
cheap,0
,0
,1
unwatchable,0
bad,0
,1
bad friendship,1
,0
,1
budget,1
,1
lame budget bad bad bad budget wasting bad,0
,1
poorly poorly cheap cheap,0
,0
bad,1
,1
rupert,0
bad loyalty eat,1
,1
budget cheesy budget mindless worse budget,0
,1
waste worse mins bother,0
unfunny bad unfunny bad albert horrible cheap worse,0
stupid bad crap bad bad bad stupid awful bad bad ripped cheap cardboard unfunny sucks crap plain,0
,1
budget,1
,0
garbage bad bad,0
,1
renting,0
stewart,1
bad,1
stewart awful rubbish,0
,1
worse awful,0
bad cheap bad bad bad mindless bad,0
,1
franz,1
awful bad bad,0
bad holes,0
bad bad cheap,0
,1
awful budget cardboard cardboard barbara rubber,0
worse horrible budget worse,0
flynn custer flynn flynn,1
rita,1
bad,1
poorly boring michel jonathan pointless,0
,1
,0
,1
,1
bad awful,0
boring bother,0
,1
excuse boring budget garbage,0
incoherent,1
bad,1
gonna excuse plain awful,0
bother bother,1
cheap pathetic rubber amateurish pile crap bad,0
barbara boring,0
,0
,1
,0
bad,0
,1
dumb dumb,1
,1
,1
poorly,0
rutherford rutherford,0
horrible,0
bad bad bad bad cringing bad,0
garbage worse,0
,1
bad philip,1
poorly ripoff awful awful,0
,1
dumb,1
bad,1
horrible,1
loyalty,1
pathetic laughably awful bad,0
,1
awful,0
,1
holes lame worse,0
,0
unwatchable,0
,1
,1
bad,1
sheridan playwright,0
,1
,0
,0
,0
,1
junk holes horrible stupid lame laughable waste,0
amateurish awful amateurish,0
cheesy bad,0
,0
waste,0
,1
horrible dung,0
bad budget,0
,0
alexander excuse alexander,1
,0
horrible holes budget 0,0
,1
unoriginal bad,0
,1
zombies,0
vibrant,1
crap bad,1
bother,1
junk boring 90,1
,0
,1
,1
,1
pathetic barrel waste ripoff,0
,1
vera rutherford budget,1
,0
bad,0
crap,1
boring,0
,1
bad,1
wang wang,1
,0
pointless pointless awful stupid,0
cheesy,1
,1
,1
sucked bad worse bad budget,0
cheap bad watson,0
,1
cheap bad bad snakes rubber eaten,0
,0
bad dumb victoria bad bad bad tomatoes,0
worse stupid,0
bad boring,0
,1
bad,1
budget incoherent kidding cheesy bad pointless,0
crap,1
bad,0
,1
,1
rita rita rita,1
nonsensical bad garbage,0
horrible,0
bad bad,0
,0
loyalty,1
friendship budget,1
stanwyck stanwyck,1
rubbish rubbish,0
horrible stupid horrible bad,0
captures,1
,0
pathetic,0
90 boring stupid,0
bother,0
bad worse waste renting wasting,0
garbage waste,1
mindless,1
worse,0
gonna,1
bad worse bad bad bad excuse,0
pathetic waste bad bad costs,0
,1
crap,0
bad,1
crap,1
bother,0
pointless,1
waste,0
barrel,0
ruth,0
du jacques,1
cheap amateurish lame junk,0
bad lame,0
waste bad waste,0
bad bad,0
fart,0
cheap,1
rubbish,0
cheesy,1
boring,1
horrible costs awful dumb stupid 110,0
,1
bad cheap bad,0
stupid alfred waste,1
awful budget boring,0
barbara stanwyck greenstreet barbara stanwyck,1
bad,0
worse sht poorly,0
,1
cheesy worse bad,0
bad,1
,0
sucks bother,1
bad,1
,1
,1
fooled bad turd fake poorly nonsensical cheap cardboard bad bad excuse 210,0
worse bad,1
barbara stanwyck barbara stanwyck stanwyck stanwyck,0
,1
boring stupid crap,0
bad pathetic ripped costs,0
cheesy bad,0
,1
,0
,1
jonathan olivia olivia havilland turbulent friendship olivia havilland bad,1
,1
,0
cheesy,1
budget budget,1
,1
lame,0
,1
unwatchable,1
,1
sucks,0
mindless,1
pointless unwatchable stink,0
,0
cheap laughable,0
kidding atrocious stupid,0
poitier poitier,1
,0
bad,1
,0
pile bad,0
awful amateurish bad bad waste bad,0
understated,1
,0
michel alfred,1
budget cgi ripped boring,1
,1
,0
90,1
worse,1
dumb gonna,1
,1
bad,0
,0
bad worse snowballs cheesy,0
boring stupid stupid,0
,1
,0
bad garbage bad bad,0
,1
loyalty,1
,0
cheap,0
,1
budget garbage bad awful,0
boring,0
portrait errol portrait,1
captures,1
bad worse awful fake,0
philip philip philip philip philip philip philip,1
,1
cheap bad junk unoriginal lame cheap cheap bad,0
,1
stupid albert,1
boring crap bad,1
,1
worse boring boring bad bad 110 horrible waste,0
bad,0
,1
awful laughable awful laughable,0
cheap,1
awful,0
rupert rupert laura,1
bad budget,0
plain,1
bother stupid boring,1
bad awful stupid waste,0
,1
,0
,1
,1
,1
bad,1
fart,1
,1
,1
holes bad,1
costs,1
bad,1
,1
,1
90,1
victoria,1
laughable 110,0
bad bad bad bad bad,0
,1
cardboard worse,0
captures,1
,1
crap,0
,0
boring boring,0
margaret,1
boring,0
sht stink gonna bad stupid stupid laughable,0
,0
du,0
muni,0
bad bad,0
bad,1
bad pathetic,0
crap boring budget crap,0
friendship,1
